shot_id,project_id,sequence_code,shot_name,department,assigned_artist_id,assigned_date,start_date,deadline,delivery_date,first_pass_date,final_approval_date,status,priority,complexity,estimated_hours,actual_hours,internal_revision_count,client_revision_count,revision_count_reported,hold_days,vendor_dependencies,notes
PRJ-1003_SQ020_SH0080,PRJ-1003,SQ020,SQ020_SH0080,Lighting,ART-052,2024-05-22,2024-05-22,2024-06-02,2024-06-19,2024-05-26,2024-06-19,Delivered,Critical,High,46.2,0,2,2,4,8,3D Asset,
PRJ-1012_SQ060_SH0070,PRJ-1012,SQ060,SQ060_SH0070,Compositing,ART-020,2026-05-08,2026-05-09,2026-05-23,2026-05-22,2026-05-12,2026-05-22,Approved,Medium,Medium,41.6,37.8,0,0,0,0,None,Additional cleanup discovered during review
PRJ-1012_SQ070_SH0060,PRJ-1012,SQ070,SQ070_SH0060,Animation,ART-036,2026-04-13,,2026-04-24,,,,Not Started,High,Low-Medium,34.6,17.3,2,0,2,0,None,
PRJ-1014_SQ050_SH0080,PRJ-1014,SQ050,SQ050_SH0080,Animation,ART-038,2026-06-14,2026-06-19,2026-06-30,,2026-06-22,,WIP,Medium,Low-Medium,34.3,22.7,2,1,3,0,External Simulation,Heavy grain matching required
PRJ-1015_SQ070_SH0060,PRJ-1015,SQ070,SQ070_SH0060,Compositing,ART-008,2026-06-28,2026-06-30,2026-07-07,,,,WIP,High,Medium,39.7,33.8,1,1,2,3,External Simulation,Additional cleanup discovered during review
PRJ-1001_SQ030_SH0080,PRJ-1001,SQ030,SQ030_SH0080,Animation,ART-036,2024-06-08,2024-06-13,2024-06-26,2024-07-02,2024-06-16,2024-07-02,Delivered,Medium,Medium,37.8,45.1,2,2,4,3,3D Asset,
PRJ-1015_SQ020_SH0110,PRJ-1015,SQ020,SQ020_SH0110,Compositing,ART-010,2026-09-09,2026-09-12,2026-09-19,,,,WIP,Medium,High,42.7,22.6,2,1,3,0,None,Heavy grain matching required
PRJ-1004_SQ030_SH0050,PRJ-1004,SQ030,SQ030_SH0050,Compositing,ART-008,2024-09-20,2024-09-20,2024/09/27,2024-10-07,2024-09-23,2024-10-08,Approved,High,Low-Medium,34.2,44.5,2,1,3,0,None,
PRJ-1001_SQ030_SH0050,PRJ-1001,SQ030,SQ030_SH0050,Compositing,ART-046,2024-04-15,2024-04-18,2024-04-30,2024-05-03,2024-04-22,2024-05-03,Delivered,Medium,Medium,48.6,59.0,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1008_SQ030_SH0060,PRJ-1008,SQ030,SQ030_SH0060,Matchmove,ART-017,2025-06-04,2025-06-04,2025-06-12,2025-06-10,2025-06-05,2025-06-11,Final,Medium,Medium,19.3,21.2,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1015_SQ010_SH0010,PRJ-1015,SQ010,SQ010_SH0010,Compositing,ART-010,2026-03-01,2026-03-06,2026-03-17,2026-03-16,2026-03-09,2026-03-19,Final,High,Medium,37.2,31.8,1,0,1,0,3D Asset,Editorial turnover changed after first pass
PRJ-1011_SQ050_SH0020,PRJ-1011,SQ050,SQ050_SH0020,FX,ART-056,2025-08-06,2025-08-07,2025-08-21,2025-09-01,2025-08-11,2025-09-03,Delivered,Medium,Low-Medium,50.7,58.1,2,1,3,0,External Simulation,Additional cleanup discovered during review
PRJ-1014_SQ050_SH0050,PRJ-1014,SQ050,SQ050_SH0050,Assets,ART-005,2026-04-23,2026-04-24,2026-05-09,2026-05-18,2026-04-28,2026-05-20,Approved,High,Low-Medium,48.0,54.2,2,1,3,0,None,Heavy grain matching required
PRJ-1006_SQ110_SH0040,PRJ-1006,SQ110,SQ110_SH0040,Compositing,ART-015,2025-02-13,2025-02-15,2025-02-28,2025-03-10,2025-02-18,2025-03-12,Approved,Critical,Low-Medium,31.5,34.9,1,2,3,0,External Simulation,
PRJ-1004_SQ060_SH0070,PRJ-9999,SQ060,SQ060_SH0070,Roto/Paint,ART-030,2024-11-13,2024-11-18,2024-11-24,2024-11-30,2024-11-19,2024-11-30,Delivered,Critical,Low,10.9,10.4,0,0,0,3,External Simulation,
PRJ-1015_SQ030_SH0080,PRJ-1015,SQ030,SQ030_SH0080,Matchmove,ART-050,2026-07-15,2026-07-16,2026-07-25,,,,Pending Review,Low,High,27.0,9.0,1,1,2,0,None,
PRJ-1006_SQ010_SH0010,PRJ-1006,SQ010,SQ010_SH0010,Roto/Paint,ART-028,2024-10-01,2024-10-05,2024-10-13,2024-10-15,2024-10-07,2024-10-16,Approved,Critical,High,24.7,28.5,2,3,5,3,3D Asset,
PRJ-1005_SQ040_SH0110,PRJ-1005,SQ040,SQ040_SH0110,Matchmove,ART-050,2024-12-29,2024-12-29,2025-01-11 00:00:00,2025-01-21,2025-01-01,2025-01-22,Delivered,Critical,High,37.3,45.8,3,1,4,0,None,Additional cleanup discovered during review
PRJ-1009_SQ060_SH0080,PRJ-1009,SQ060,SQ060_SH0080,Animation,ART-036,2025-09-18,2025-09-22,2025-10-05,2025-10-24,2025-09-25,2025-10-27,Delivered,High,Medium,37.0,42.6,3,1,4,5,Plate Prep,Client requested alternate color treatment
PRJ-1015_SQ060_SH0060,PRJ-1015,SQ060,SQ060_SH0060,FX,ART-048,2026-06-24,2026-06-25,2026-07-08,,2026-06-28,,Pending Review,High,Low-Medium,41.3,7.1,0,0,0,0,None,Client requested alternate color treatment
PRJ-1012_SQ060_SH0060,PRJ-1012,SQ060,SQ060_SH0060,Roto/Paint,ART-044,2026-04-10,2026-04-14,2026-04-23,2026-04-27,2026-04-16,2026-04-30,Final,High,High,25.0,45.0,3,1,4,0,None,Client requested alternate color treatment
PRJ-1010_SQ100_SH0030,PRJ-1010,SQ100,SQ100_SH0030,Compositing,ART-015,2025-07-28,2025-08-02,2025-08-15,2025-08-29,2025-08-08,2025-08-30,Delivered,High,Very High,75.0,84.4,2,1,3,8,Client Plate,Heavy grain matching required
PRJ-1009_SQ080_SH0100,PRJ-1009,SQ080,SQ080_SH0100,Matchmove,ART-045,2025-11-11,2025-11-11,2025-13-05,2025-11-26,2025-11-14,2025-11-27,Delivered,Medium,Very High,37.4,34.3,2,2,4,0,None,Client requested alternate color treatment
PRJ-1002_SQ060_SH0040,PRJ-1002,SQ060,SQ060_SH0040,Lighting,ART-023,2024-05-27,2024-05-30,2024-06-07,2024-06-09,2024-06-01,2024-06-09,Approved,Low,Low-Medium,27.0,31.5,3,1,4,1,3D Asset,Heavy grain matching required
PRJ-1001_SQ040_SH0040,PRJ-1001,SQ040,SQ040_SH0040,Roto/Paint,ART-033,2024-03-18,2024-03-19,2024-03-27,2024-03-28,2024-03-20,2024-03-28,Final,Critical,Low,12.7,12.8,1,0,1,2,Plate Prep,
PRJ-1011_SQ020_SH0070,PRJ-1011,SQ020,SQ020_SH0070,Roto/Paint,ART-021,2025-11-10,2025-11-12,2025-11-21,2025-11-25,2025-11-14,2025-11-25,Approved,Critical,Very High,26.7,37.8,1,2,3,0,None,Client requested alternate color treatment
PRJ-1004_SQ040_SH0020,PRJ-1004,SQ040,SQ040_SH0020,Lighting,ART-014,2024-07-08,2024-07-09,2024-07-16,2024-07-28,2024-07-12,2024-07-31,Delivered,Medium,Low-Medium,40.5,41.8,0,3,3,0,External Simulation,
PRJ-1013_SQ020_SH0060,PRJ-1013,SQ020,SQ020_SH0060,Compositing,ART-025,2026-03-13,2026-03-13,2026-03-28,2026-04-03,2026-03-18,2026-04-05,Approved,Medium,High,53.4,60.6,3,1,4,1,None,
PRJ-1014_SQ050_SH0020,PRJ-1014,SQ050,SQ050_SH0020,Compositing,ART-009,2026-03-07,2026-03-09,2026-03-22,2026-03-30,2026-03-13,2026-04-01,Approved,High,High,50.2,64.2,4,1,5,0,None,Client requested alternate color treatment
PRJ-1009_SQ050_SH0010,PRJ-1009,SQ050,SQ050_SH0010,Compositing,ART-039,2025-03-31,2025-04-05,2025-04-15,2025-04-13,2025-04-08,2025-04-14,Final,High,Medium,41.2,46.4,1,0,1,0,External Simulation,
PRJ-1004_SQ010_SH0010,PRJ-1004,SQ010,SQ010_SH0010,Lighting,ART-052,2024-06-01,2024-06-05,2024-06-19,2024-07-02,2024-06-11,2024-07-02,Delivered,Medium,High,72.8,92.8,3,2,5,8,Plate Prep,Client requested alternate color treatment
PRJ-1010_SQ070_SH0020,PRJ-1010,SQ070,SQ070_SH0020,Compositing,ART-015,2025-06-28,2025-07-01,2025-07-14,2025-07-15,2025-07-05,2025-07-17,Approved,Low,High,50.7,44.6,0,1,1,0,Client Plate,
PRJ-1009_SQ040_SH0040,PRJ-1009,SQ040,SQ040_SH0040,Animation,ART-006,2025-06-10,2025-06-14,2025-06-29,2025-06-28,2025-06-19 00:00:00,2025-06-29,Approved,Medium,High,59.9,47.4,1,1,2,0,None,
PRJ-1004_SQ080_SH0010,PRJ-1004,SQ080,SQ080_SH0010,Matchmove,ART-045,2024-06-23,2024-06-26,2024-07-04,2024-07-02,2024-06-28,2024-07-05,Final,Critical,Very High,23.7,20.4,2,1,3,0,None,Additional cleanup discovered during review
PRJ-1001_SQ040_SH0090,PRJ-1001,SQ040,SQ040_SH0090,FX,ART-054,2024-07-08,2024-07-09,2024-07-21,2024-07-27,2024-07-15,2024-07-30,Delivered,Medium,Medium,69.1,85.8,3,0,3,0,External Simulation,Dependent on upstream FX delivery
PRJ-1008_SQ050_SH0060,PRJ-1008,SQ050,SQ050_SH0060,Compositing,ART-035,2025-06-02,2025-06-07,2025-06-16,2025-06-24,2025-06-09,2025-06-26,Delivered,Medium,Low-Medium,26.4,27.7,1,0,1,0,None,Dependent on upstream FX delivery
PRJ-1015_SQ030_SH0090,PRJ-1015,SQ030,SQ030_SH0090,Compositing,ART-060,2026-08-14,2026-08-16,2026-08-23,,,,Client Review,Medium,Medium,35.1,17.7,2,1,3,0,3D Asset,Client requested alternate color treatment
PRJ-1008_SQ090_SH0080,PRJ-1008,SQ090,SQ090_SH0080,Compositing,ART-059,2025-07-26,2025-07-28,2025-08-08,2025-08-14,2025-07-31,2025-08-17,Delivered,Medium,Medium,43.5,55.5,3,1,4,0,Plate Prep,Additional cleanup discovered during review
PRJ-1014_SQ010_SH0090,PRJ-1014,SQ010,SQ010_SH0090,Animation,ART-026,2026-06-25,2026-06-27,2026-07-08,,2026-06-30,,WIP,Medium,High,44.4,41.0,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1015_SQ010_SH0040,PRJ-1015,SQ010,SQ010_SH0040,Compositing,ART-025,2026-04-25,2026-04-28,2026-05-08,2026-05-16,2026-05-01,2026-05-19,Approved,Medium,Low-Medium,33.7,33.4,2,1,3,0,None,
PRJ-1015_SQ070_SH0010,PRJ-1015,SQ070,SQ070_SH0010,Roto/Paint,ART-033,2026-03-14,2026-03-18,2026-03-26,2026-03-28,2026-03-19,2026-03-28,Approved,Medium,Low-Medium,16.0,18.9,3,0,3,2,External Simulation,
PRJ-1012_SQ070_SH0010,PRJ-1012,SQ070,SQ070_SH0010,Animation,ART-036,2025-10-13,2025-10-16,2025-10-29,2025-11-03,2025-10-19,2025-11-04,Final,Medium,Low,33.7,38.0,1,1,2,5,None,Client requested alternate color treatment
PRJ-1014_SQ050_SH0120,PRJ-1014,SQ050,SQ050_SH0120,FX,ART-048,2026-09-04,2026-09-05,2026-09-16,,,,WIP,Medium,Medium,60.4,26.5,1,0,1,0,None,Dependent on upstream FX delivery
PRJ-1008_SQ020_SH0040,PRJ-1008,SQ020,SQ020_SH0040,Compositing,ART-039,2025-04-05,2025-04-09,2025-04-16,2025-04-20,2025-04-11,2025-04-23,Final,High,High,28.8,45.0,3,0,3,0,Client Plate,
PRJ-1002_SQ120_SH0070,PRJ-1002,SQ120,SQ120_SH0070,Compositing,ART-008,2024-09-20,2024-09-21,2024-10-05,2024-10-12,2024-09-24,2024-10-14,Approved,Medium,High,38.6,49.0,0,3,3,1,Client Plate,
PRJ-1001_SQ010_SH0050,PRJ-1001,SQ010,SQ010_SH0050,Roto/Paint,ART-028,2024-04-11,2024-04-16,2024-04-20,2024-04-21,2024-04-17,2024-04-24,Delivered,Medium,Low-Medium,7.1,6.8,1,0,1,0,Plate Prep,
PRJ-1007_SQ050_SH0040,PRJ-1007,SQ050,SQ050_SH0040,Animation,ART-036,2025-01-30,2025-02-02,2025-02-19,2025-02-22,2025-02-07,2025-02-24,Delivered,Medium,Medium,64.7,54.1,1,0,1,0,Plate Prep,
PRJ-1008_SQ070_SH0030,PRJ-1008,SQ070,SQ070_SH0030,Animation,ART-041,2025-04-01,2025-04-01,2025-04-14,2025-04-16,2025-04-05,2025-04-17,Delivered,Medium,Medium,47.4,49.8,2,0,2,2,None,Client requested alternate color treatment
PRJ-1003_SQ010_SH0050,PRJ-1003,SQ010,SQ010_SH0050,Roto/Paint,ART-028,2024-05-08,2024-05-13,2024-05-22,2024-05-25,2024-05-14,2024-05-25,Approved,Low,Low-Medium,16.7,20.6,2,1,,3,None,
PRJ-1009_SQ080_SH0080,PRJ-1009,SQ080,SQ080_SH0080,Roto/Paint,ART-021,2025-09-21,2025-09-26,2025-10-03,2025-09-29,2025-09-27,2025-10-01,Delivered,Medium,Medium,21.7,24.4,1,0,1,0,Plate Prep,Dependent on upstream FX delivery
PRJ-1015_SQ050_SH0010,PRJ-1015,SQ050,SQ050_SH0010,Matchmove, ART-031,2026-03-06,2026-03-10,2026-03-17,2026-03-23,2026-03-11,2026-03-26,Approved,Medium,Low,13.9,13.8,2,1,3,0,Plate Prep,Additional cleanup discovered during review
PRJ-1010_SQ040_SH0070,PRJ-1010,SQ040,SQ040_SH0070,Roto/Paint,ART-044,2025-11-16,2025-11-21,2025-12-02,2025-12-11,2025-11-23,2025-12-12,Delivered,Critical,High,29.1,51.8,4,1,5,0,3D Asset,Dependent on upstream FX delivery
PRJ-1014_SQ040_SH0090,PRJ-1014,SQ040,SQ040_SH0090,Animation,ART-036,2026-07-03,2026-07-03,2026-07-17,,,,On Hold,Medium,High,71.9,23.5,2,1,3,0,Client Plate,Dependent on upstream FX delivery
PRJ-1011_SQ050_SH0060,PRJ-1011,SQ050,SQ050_SH0060,Matte Painting,ART-055,2025-10-29,2025-10-30,2025-11-18,2025-11-27,2025-11-06,2025-11-29,Delivered,Medium,Very High,87.5,115.9,2,2,4,0,External Simulation,
PRJ-1014_SQ040_SH0100,PRJ-1014,SQ040,SQ040_SH0100,Compositing,ART-020,2026-07-19,2026-07-21,2024-01-01,,,,Pending Review,Low,Medium,47.3,42.9,3,1,4,0,Plate Prep,
PRJ-1005_SQ030_SH0020,PRJ-1005,SQ030,SQ030_SH0020,Compositing,ART-015,2024-08-26,2024-08-26,2024-09-09,2024-09-12,2024-08-29,2024-09-13,Delivered,Medium,High,39.0,46.5,2,3,5,0,None,
PRJ-1013_SQ020_SH0090,PRJ-1013,SQ020,SQ020_SH0090,Matchmove,ART-045,2026-04-24,2026-04-27,2026-05-03,2026-05-08,2026-04-28,2026-05-11,Approved,High,Medium,22.3,18.2,2,0,2,0,None,
PRJ-1006_SQ020_SH0010,PRJ-1006,SQ020,SQ020_SH0010,Lighting,ART-043,05-Oct-2024,2024-10-08,2024-10-18,2024-10-19,2024-10-12,2024-10-21,Approved,High,High,46.1,50.6,2,0,2,1,3D Asset,Additional cleanup discovered during review
PRJ-1012_SQ020_SH0080,PRJ-1012,SQ020,SQ020_SH0080,Assets,ART-047,2026-06-06,2026-06-09,2026-06-27,,2026-06-14,,On Hold,Low,Medium,55.5,36.7,2,2,4,12,None,Heavy grain matching required
PRJ-1015_SQ040_SH0060,PRJ-1015,SQ040,SQ040_SH0060,Compositing,ART-004,2026-06-18,2026-06-18,2026-06-30,,2026-06-20,,WIP,Medium,Low,22.7,9.8,1,0,1,0,Client Plate,Additional cleanup discovered during review
PRJ-1014_SQ010_SH0110,PRJ-1014,SQ010,SQ010_SH0110,Compositing,ART-025,2026-07-25,2026-07-26,2026-08-08,,,,Pending Review,Low,Medium,48.7,18.1,2,1,3,0,None,
PRJ-1004_SQ040_SH0040,PRJ-1004,SQ040,SQ040_SH0040,Matchmove,ART-050,2024-08-20,2024-08-25,2024-08-31,2024-09-02,2024-08-27,2024-09-04,Delivered,Medium,Medium,26.2,30.9,3,1,4,0,3D Asset,Editorial turnover changed after first pass
PRJ-1011_SQ020_SH0050,PRJ-1011,SQ020,SQ020_SH0050,Matchmove,ART-057,2025-10-02,2025-10-07,2025-10-16,2025-10-21,2025-10-10,2025-10-21,Delivered,Medium,Very High,32.5,42.4,3,1,4,0,None,Additional cleanup discovered during review
PRJ-1011_SQ030_SH0090,PRJ-1011,SQ030,SQ030_SH0090,Compositing,ART-020,2025-12-26,2025-12-27,2026-01-05,2026-01-08,2025-12-30,2026-01-08,Final,High,Medium,39.6,49.8,2,1,3,0,External Simulation,
PRJ-1015_SQ070_SH0030,PRJ-1015,SQ070,SQ070_SH0030,Compositing,ART-008,2026-04-26,2026-05-01,2026-05-14,,2026-05-04,,WIP,Medium,Low-Medium,35.0,16.6,2,0,2,0,3D Asset,
PRJ-1015_SQ020_SH0060,PRJ-1015,SQ020,SQ020_SH0060,Compositing,ART-015,2026-06-12,2026-06-12,2026-06-22,2026-06-24,2026-06-17,2026-06-24,Delivered,High,High,57.0,51.1,1,1,2,0,None,Editorial turnover changed after first pass
PRJ-1007_SQ040_SH0020,PRJ-1007,SQ040,SQ040_SH0020,Animation,ART-041,2025-01-15,2025-01-17,2025-01-31,2025-02-15,2025-01-22,2025-02-17,Delivered,Medium,High,57.8,69.1,3,0,3,0,None,Editorial turnover changed after first pass
PRJ-1002_SQ110_SH0050,PRJ-1002,SQ110,SQ110_SH0050,Compositing,ART-059,2024-07-11,2024-07-13,2024-07-22,2024-08-04,2024-07-16,2024-08-04,Delivered,Medium,High,44.5,52.8,3,1,4,1,3D Asset,
PRJ-1001_SQ020_SH0010,PRJ-1001,SQ020,SQ020_SH0010,Lighting,ART-018,2024-01-25,2024-01-28,2024-02-08,2024-02-13,2024-01-31,2024-02-15,Approved,Medium,Low-Medium,37.9,38.4,1,2,3,5,None,
PRJ-1008_SQ050_SH0080,PRJ-1008,SQ050,SQ050_SH0080,Animation,ART-038,2025-07-16,2025-07-21,2025-08-02,2025-08-05,2025-07-26,2025-08-06,Approved,Medium,Medium,63.0,61.8,1,0,1,0,3D Asset,Editorial turnover changed after first pass
PRJ-1003_SQ030_SH0050,PRJ-1003,SQ030,SQ030_SH0050,Roto/Paint,ART-033,2024-05-13,2024-05-16,2024-05-19,2024-05-17,2024-05-17,2024-05-17,Approved,High,Low-Medium,13.6,15.9,3,1,4,1,None,
PRJ-1008_SQ080_SH0030,PRJ-1008,SQ080,SQ080_SH0030,Lighting,ART-014,2025-04-01,2025-04-04,2025-04-14,2025-04-23,2025-04-08,2025-04-25,Final,Medium,Very High,48.8,64.2,4,1,5,0,3D Asset,Editorial turnover changed after first pass
PRJ-1006_SQ070_SH0010,PRJ-1006,SQ070,SQ070_SH0010,Lighting,ART-014,2024-10-23,2024-10-27,2024-11-09,2024-11-13,2024-11-01,2024-11-13,Delivered,High,High,55.0,62.2,1,2,3,2,None,Client requested alternate color treatment
PRJ-1010_SQ020_SH0030,PRJ-1010,SQ020,SQ020_SH0030,Roto/Paint,ART-028,2025-07-11,2025-07-15,2025-07-25,2025-07-21,2025-07-16,2025-07-22,Approved,High,Medium,19.1,22.4,0,3,3,0,External Simulation,Editorial turnover changed after first pass
PRJ-1006_SQ040_SH0030,PRJ-1006,SQ040,SQ040_SH0030,Roto/Paint,ART-030,2024-12-25,2024-12-30,2025-01-05,2025-01-13,2024-12-31,2025-01-14,Approved,High,Low-Medium,13.3,15.6,1,2,3,5,None,
PRJ-1006_SQ110_SH0010, PRJ-1006,SQ110,SQ110_SH0010,Roto/Paint,ART-033,2024-10-26,2024-10-28,2024-11-07,2024-11-06,2024-10-29,2024-11-09,Delivered,Medium,Low,12.5,12.1,1,0,1,0,None,Client requested alternate color treatment
PRJ-1002_SQ120_SH0060,PRJ-1002,SQ120,SQ120_SH0060,Matchmove,ART-017,2024-08-19,2024-08-24,2024-09-04,2024-08-30,2024-08-27,2024-09-02,Approved,High,High,37.4,38.4,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1007_SQ020_SH0010,PRJ-1007,SQ020,SQ020_SH0010,Lighting,ART-002,2025-01-10,2025-01-11,2025-01-20,2025-01-26,2025-01-14,2025-01-27,Delivered,High,Medium,33.2,34.7,2,0,2,2,None,
PRJ-1001_SQ030_SH0040,PRJ-1001,SQ030,SQ030_SH0040,Lighting,ART-043,2024-03-17,2024-03-20,2024-03-24,2024-04-08,2024-03-21,2024-04-11,Delivered,Medium,Low,22.1,24.3,1,1,2,2,3D Asset,Client requested alternate color treatment
PRJ-1012_SQ040_SH0070,PRJ-1012,SQ040,SQ040_SH0070,FX,ART-042,2026-05-05,,2026-05-21,,,,Not Started,Medium,Low-Medium,54.4,30.6,1,1,2,1,None,Additional cleanup discovered during review
PRJ-1010_SQ100_SH0020,PRJ-1010,SQ100,SQ100_SH0020,Compositing,ART-015,2025-06-30,2025-07-04,2025-07-12,2025-07-21,2025-07-06,2025-07-24,Delivered,Medium,Low-Medium,28.1,24.3,1,0,1,2,Client Plate,Dependent on upstream FX delivery
PRJ-1001_SQ020_SH0040,PRJ-1001,SQ020,SQ020_SH0040,Assets,ART-047,2024-03-12,2024-03-16,2024-01-01,2024-04-04,2024-03-22,2024-04-07,Delivered,Low,Medium,72.6,63.6,3,0,3,0,3D Asset,
PRJ-1008_SQ040_SH0080,PRJ-1008,SQ040,SQ040_SH0080,FX,ART-027,2025-07-11,2025-07-14,2025-08-02,2025-08-07,2025-07-21,2025-08-10,Approved,High,High,75.7,89.1,2,1,3,0,External Simulation,
PRJ-1014_SQ060_SH0020,PRJ-1014,SQ060,SQ060_SH0020,FX,ART-058,2026-03-10,2026-03-10,2026-03-26,2025-13-05,2026-03-15,2026-04-05,Final,Medium,Medium,56.1,52.7,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1004_SQ040_SH0090,PRJ-1004,SQ040,SQ040_SH0090,Animation,ART-036,2024-12-27,2025-01-01,2025-01-14,2025-01-23,2025-01-04,2025-01-23,Approved,Medium,Low,31.2,38.2,2,1,3,0,3D Asset,
PRJ-1002_SQ030_SH0010,PRJ-1002,SQ030,SQ030_SH0010,Compositing,ART-025,2024-02-17,2024-02-17,2024-03-06,2024-03-13,2024-02-23,2024-03-15,On-Hold,Medium,Very High,74.2,86.6,2,1,3,0,None,Heavy grain matching required
PRJ-1002_SQ030_SH0020,PRJ-1002,SQ030,SQ030_SH0020,Roto/Paint,ART-030,2024-03-13,2024-03-13,2024-03-21,2024-03-20,2024-03-14,2024-03-23,Delivered,Medium,Low-Medium,24 hrs,12.0,0,1,1,0,External Simulation,
PRJ-1012_SQ120_SH0070,PRJ-1012,SQ120,SQ120_SH0070,FX,ART-048,2026-05-27,2026-05-28,2026-06-13,2026-06-22,2026-06-02,2026-06-24,Delivered,Medium,Low-Medium,57.1,55.7,3,1,4,5,None,
PRJ-1001_SQ070_SH0070,PRJ-1001,SQ070,SQ070_SH0070,Compositing,ART-039,2024-06-06,2024-06-09,2024-06-18,2024-06-25,2024/06/12,2024-06-26,Approved,Medium,Medium,34.0,46.9,1,0,1,0,Client Plate,
PRJ-1010_SQ010_SH0050,PRJ-1010,SQ010,SQ010_SH0050,Animation,ART-036,,2025-09-13,2025-10-02,2025-10-03,2025-09-20,2025-10-04,Delivered,Medium,High,85.0,99.4,1,2,3,1,Plate Prep,Dependent on upstream FX delivery
PRJ-1009_SQ080_SH0030,PRJ-1009,SQ080,SQ080_SH0030,Matchmove,ART-031,2025-05-31,2025-06-05,2025-06-11,2025-06-12,2025-06-06,2025-06-13,Delivered,Medium,Low,15.4,18.9,2,1,3,0,3D Asset,
PRJ-1005_SQ030_SH0060,PRJ-1005,SQ030,SQ030_SH0060,Assets,ART-005,2024-10-17,2024-10-17,2024-11-01,2024-11-03,2024-10-24,2024-11-06,Delivered,Medium,Medium,82.4,113.1,4,0,4,0,None,
PRJ-1010_SQ060_SH0020,PRJ-1010,SQ060,SQ060_SH0020,Compositing,ART-024,2025-06-26,,2025-07-07,2025-07-17,2025-06-29,2025-07-20,Approved,High,Medium,32.4,39.7,2,2,4,5,None,Heavy grain matching required
PRJ-1010_SQ030_SH0040,PRJ-1010,SQ030,SQ030_SH0040,Roto/Paint,ART-028,2025-08-18,2025-08-18,2025-08-28,2025-08-31,2025-08-19,2025-08-31,Delivered,Medium,Low-Medium,16.2,15.1,1,1,2,2,External Simulation,Editorial turnover changed after first pass
PRJ-1006_SQ080_SH0050,PRJ-1006,SQ080,SQ080_SH0050,FX,ART-048,2025-03-22,2025-03-22,2025-04-01,2025-04-04,2025-03-26,2025-04-04,Delivered,Medium,Low-Medium,46.4,39.6,3,0,3,0,3D Asset,
PRJ-1006_SQ070_SH0040,PRJ-1006,SQ070,SQ070_SH0040,Compositing,ART-004,2025-02-05,2025-02-06,2025-02-23,2025-02-26,2025-02-11,2025-02-26,Approved,Critical,High,58.4,67.9,3,0,3,0,External Simulation,Editorial turnover changed after first pass
PRJ-1003_SQ020_SH0040,PRJ-1003,SQ020,SQ020_SH0040,FX,ART-042,2024-04-24,2024-04-28,2024-05-10,2024-05-18,2024-05-03,2024-05-21,Approved,Low,High,55.3,79.7,2,0,2,5,Client Plate,
PRJ-1009_SQ080_SH0100,PRJ-1009,SQ080,SQ080_SH0100,Matchmove,ART-045,2025-11-11,2025-11-11,2025-13-05,2025-11-26,2025-11-14,2025-11-27,Delivered,Medium,Very High,37.4,34.3,2,2,4,0,None,Client requested alternate color treatment
PRJ-1015_SQ010_SH0070,PRJ-1015,SQ010,SQ010_SH0070,Assets,ART-022,2026-06-26,2026-06-28,2026-07-18,,,,WIP,High,High,102.8,95.1,4,1,5,3,None,Editorial turnover changed after first pass
PRJ-1007_SQ030_SH0030,PRJ-1007,SQ030,SQ030_SH0030,Compositing,ART-008,2025-01-25,2025-01-28,2025-02-14,2025-02-23,2025-02-02,2025-02-26,Delivered,Medium,High,54.5,72.8,5,0,5,2,None,
PRJ-1006_SQ120_SH0050,PRJ-1006,SQ120,SQ120_SH0050,Roto/Paint,ART-012,2025-04-03,2025-04-03,2025-04-08,2025-04-12,2025-04-04,2025-04-12,Final,Medium,Low-Medium,13.0,14.8,1,2,3,0,None,
PRJ-1007_SQ040_SH0010,PRJ-1007,SQ040,SQ040_SH0010,Roto/Paint,ART-030,2025-01-10,2025-01-15,2025-01-20,2025-01-18,2025-01-16,2025-01-18,Approved,Medium,Low,10.2,8.6,1,0,1,1,External Simulation,
PRJ-1004_SQ070_SH0040,PRJ-1004,SQ070,SQ070_SH0040,Matchmove,ART-017,2024-09-03,2024-09-07,2024-09-16,2024-09-08,2024-09-08,2024-09-08,Final,Medium,Low-Medium,17.7,16.5,0,0,0,3,None,Additional cleanup discovered during review
PRJ-1009_SQ050_SH0090,PRJ-1009,SQ050,SQ050_SH0090,Roto/Paint,ART-028,2025-10-09,2025-10-14,2025-10-19,2025-11-06,2025-10-16,2025-11-07,Final,High,High,24.6,34.3,4,2,6,8,3D Asset,
PRJ-1002_SQ050_SH0010,PRJ-1002,SQ050,SQ050_SH0010,Assets,ART-047,2024-02-14,2024-02-16,2024-03-06,2024-03-11,2024-02-23,2024-03-14,Final,Medium,Very High,76.8,80.2,2,2,4,0,None,
PRJ-1004_SQ030_SH0090,PRJ-1004,SQ030,SQ030_SH0090,Lighting,ART-023,2024-12-17,2024-12-18,2025-01-02,2025-01-01,2024-12-22,2025-01-03,Approved,Critical,Medium,49.4,42.3,1,0,1,0,Plate Prep,Additional cleanup discovered during review
